EVTDESC32544;"Everyone who met Rasputin remarked on his eyes and how hypnotic they were. His ""shining steel-like"" or ""bright and brilliant"" and ""intelligent"" eyes became legendary. According to Theofan, Paul Kurlov and Count Kokotsov he had ""piercing"" eyes. To Tamara Karsavina he had the eyes of a maniac. But his hypnotic eyes couldn't do anything against the bullet of one of the members of the Communist Party who believed he could destabilize the government by killing a close friend of the Tzar's family and the Tzarina most trusted advisor. The Russian nobility rejoiced at the death of Rasputin, assassinated as he left his home, but the death had the inverse effect that his assassin expected: the Russian Tzar left his isolation and ordered a hunt. The police organized a crackdown in every syndicate or communist party/organization, severely crippling communist support and organization, and rounding up a few suspects including a prominent figure in the communist circles, Vladimir Ilyich Ulyanov.";;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME32545;Attempt on Rapustin's Life;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC32545;During a visit to his home village, while exiting a church, Rasputin was attacked by a man. The man stabbed him in the belly three times before Rasputin managed to escape, running down the street with his hands on his belly. The man chased him, but Rasputin grabbed a stick from the ground and hit him on the head. Covered with blood, Rasputin was brought into the church. After ten hours a doctor arrived from the neighboring village and operated on him in the middle of the night. Rasputin stayed days under heavy guard and the man who attacked him was never found, but he recovered. He started drinking, his paranoia increased and eventually he asked to leave the service of the Tzar, which he did despite the Royal family protesting, and lived the rest of his life as an hermit. Nobles still went looking for him, asking for advice, and after he left his public image was somewhat redeemed.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT32545OPTA;At least he will live the rest of his life in peace.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME1003;The Third Way;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC1003;'Black shirts of the revolution, men and women of all $COUNTRY$, men and women all over the world, listen: The government has grown weak! We need a party who can unite us, who can give us a strong national identity and who will not be fooled by capitalism's or communism's sweet but poisonous voice. $COUNTRY$! $COUNTRY$! Entirely and universally Fascist! $COUNTRY$ of the black shirts, rise to your feet, let the cry of your determination rise to the skies and reach all the world: Everything in the State, nothing outside the State, nothing against the State. Today, together in $COUNTRY$ we have lit a flame that the ages shall not extinguish. Guard that sacred flame, my fascist brothers, until it illuminates $COUNTRY$ and lights again the paths of mankind.' \n \n The Third Way, or fascists as they might be called, are looking to get a seat in the Upper House.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;
EVTOPTA1003;Strength through Unity!;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME900000;The Libyan Question;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC900000;With the Turkish Empire currently in its weakest state in history, the time for laying claim to the lands of Libya is perfect. We can send an ultimatum to the Turks demanding that they surrender the Libyan territories, threatening war if they refuse. The other Great Powers are quickly laying claim to the rest of Africa, so it is imperative that we seize this opportunity.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900000OPTA;We will send an ultimatum to the Turks.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900000OPTB;We have no interest in colonial affairs at this time.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME900001;Italians Demand Libya!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC900001;"Apparently looking to join the other powers of Europe in the ""Scramble for Africa,"" the arrogant fools ruling Italy have sent us an ultimatum demanding that we fully surrender our protectorates in Libya. As Libya is currently the least of our worries, it may be best to persuade Italy into accepting a compromise.";;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900001OPTA;We will permit Italian influence in Libya while keeping it as a protectorate.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900001OPTB;This is nonsense. We will not let these fools bully us.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME900002;Turks Suggest a Compromise;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC900002;The Turks have said that they would be willing to grant independence to their Libyan territories while allowing us unlimited trading rights within said territories.  While this would prevent a possibly long and bloody conflict, it would also stall our goals towards further colonization in Africa.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900002OPTA;Fine. We agree.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900002OPTB;Is this some kind of joke? We demand full control over Libya!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME900005;The Italians Agree to Our Compromise;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC900005;Italy has agreed to allow us to maintain nominal suzerainty over Libya while granting them full trade access within the territories. This is in our best interests for now.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900005OPTA;Very well.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC900006;The Italians have refused our suggested compromise and continue to demand full control over Libya. Shall we back down and concede or prove our worth in battle?;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME900006;Italians Refuse Deal;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900006OPTA;Allah will grant us victory. To battle!.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900006OPTB;We concede.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME900007;Turks Refuse!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC900007;Turkey has refused our demands once again and threatens to respond militarily if we pursue our interests in Libya.  Will we go to war, or will we back down?;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900007OPTA;To arms!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900007OPTB;Bide our time.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME900008;The Turkish Concession;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC900008;The Turks have backed down and agreed to grant us full control over Libya. Surely our might is great.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900008OPTA;Great!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900008OPTB;Let's take Rhodes too.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME900009;Italy Conquers Libya;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC900009;Our brave soldiers truly fought with the Lord on their side as the Turks fell to the ground in wave after wave. Libya is now ours. This is truly a glorious day for our nation! \n \n Even more fortunate, the Dodecanese Islands rebelled from the their Turkish masters and proclaimed themselves the Federation of the Dodecanese Islands. If we don't intervene, they will surely be suppressed.  By intervening, we can take the islands in the name of peace and stability.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900009OPTA;Let the Turks deal with them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900009OPTB;Onwards to Rhodes!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME900010;The Ottoman Empire Prevails;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC900010;Our glorious armies have defeated the Italians. Truly Allah is on our side.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT900010OPTA;Allahu Akbar!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC441290;With the purchase of Alaska from the Russians many in the US are calling for the immediate annexation of all territory south of the Yukon River. Those in favor of the idea claim that it is our destiny to establish a contiguous federation from Juneau to Tampa. If we follow through with this demand we can rest assured that the British will not be happy.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC441295;The Americans have issued us an ultimatum. They are demanding we renounce and secede all our possessions along the Yukon River and down the continental divide to the American's newly purchased Alaskan colony. Refusing would most definitely mean a costly war in North America over more sparsely populated territory.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME500060;The Grand Campaign.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC500060;Let's change a few things that can't be done outside events or are easier to do through here.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPT500060A;Done.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME29991;The Empire strikes back;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC29991;Carthage. Once the enemy of Rome, it became what it was supposed to destroy, and now, beaten back by the Visigoths, look with weary eyes to the north, to us! It is time to unite with our brothers so that we can defeat this wretched contortion of the once mighty Roman Empire.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA29991;We wait…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME29992;The Meeting;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC29992;Our 3 leaders decided to meet in Castrovillari to decide who will be in charge of this union. The ruler of Amalfi, Duke Alfredo II, says an union between the 3 states should be like any normal alliance. On the other hand the ruler of Melfi, Duke Riccardo the IV, says that it would be best to reunite the old kingdom under an union of kingdoms. But the Grand Master Pantaleone IX of Cosenza says that it would be best to unite the Meridione into a centralized kingdom strong enough to defeat the Punics. A council will be set up and they will decide what idea is the best one.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA29992;Amalfi's idea sounds simple.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTB29992;Melfi is right!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTC29992;Yes, I do believe Cosenza's decision will benefit us more.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME29993;Aversa's Proposal Succeeds;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC29993;My Duke, Your proposal of a loose alliance has been voted to the top.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA29993;May this lead us into prosperity.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME29994;Melfi's Proposal Succeeds;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC29994;My Duke, your proposal for a union between the Mezzogiorno states has been voted to the top.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA29994;We shall rule benevolently;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME29995;Cosenza's Proposal Succeeds;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC29995;Grand Master, your proposal to unite Southern Italy has been voted to the top.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA29995;We shall rule benevolently.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME2009005;Ingens Siculorum perfidia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC2009005;The perfidious Sicilians managed to set aside their differences and unite under one banner. Shall we deal with them now?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA2009005A;Alea iacta est.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA2009005B;We are already overstretched as it is…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME20090;Relocate our capital;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC20090;There simply cannot be a Kingdom of Sicily without Sicily proper… Now that we have reconquered our beloved island, it is time to relocate our center of activities to another city.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA20090A;Napoli, the city of the 500 domes!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA20090B;Palermo, the Conca d'Oro!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME47860904;The Revolt Far In The West;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC47860904;Breaking news! The Crown Colony of Vinland has just declared its independence from the Nordic Empire. The rebel leaders have taken control of several key cities and are calling for all Vinlanders to join them in their fight for freedom. The Nordic Empire has issued a statement condemning the rebellion and vowing to use all necessary force to restore order. The situation is rapidly developing, and tensions are high.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME4004005;The Restoration of the Baltic;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC4004005;The Nordic Empire has declared a resounding victory over the Bolkanian invaders along the Baltic coast. After many long months of fierce fighting, the Bolkanian forces have been completely defeated, and order can now return to the Imperial holdings on the Baltic. The Nordic Emperor has praised the bravery and determination of his soldiers and has promised to provide support and aid to the regions affected by the conflict.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME4408007;The Celtic lands;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC4408007;The Nordic Empire has finally regained control over the islands of Brittania and Ireland after centuries of conflict. The long-standing disputes with the Prydish forces have been settled, and the Nords have emerged victorious. The people of the islands can now look forward to a period of peace and stability under Nordic rule.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x 
EVTNAME777007;The Revolts of the Poles and the Pruski;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC777007;Breaking news! The Lithuanian and Pruski vassals have just declared their independence from the Bolkanian rule. The rebel leaders have taken control of several key cities and are calling for all Lithuanians and Pruskis to join them in their fight for freedom. The Bolkanian Leadership has issued a statement condemning the rebellion and vowing to use all necessary force to restore order. The situation is rapidly developing, and tensions are high.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME777008;The East has betrayed us;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC777008;Breaking news! The Eastern subjects of Bolkania has launched a full-blown rebellion against the Bolkanian government.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME29996;Piano di industrializzazione;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC29996;Now that we are united, the saliant problem that arose in parliament is the difference between the African and the Southern Italian industrial power. The King and the Parliament have come together and decided to start a plan to industrialize the nation and prepare the population to war.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME299990;Five Days of Palermo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC299990;Palermo, capital of the Theme of Sicily and our most important foothold in Italy is occupied by rebels! Italian patriots have observed the ongoing unrest in our country and drove our garrisons out of the city. Popular uprisings are spreading in our Italian depencies, building barricades, raising flags with the Italian tricolore, and shouting their battle-cry for an unified Italy. After five days, the last African soldier had to draw back. Our men fought bravely, but we had no chance - these rude traitors are now in complete control of the capital of Sicily, celebrating these 'Five Days of Palermo'. This may be the beginning of a dangerous turn in our policies in Italy...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA299990;Send Mago!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTB299990;We have no choice but to let them go.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME299991;A Sicilian intervention?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC299991;In $YEAR$ many revolutionary riots broke out in Italy, as well in many other parts of Europe. With Africa itself in turmoil, both Palermo and Cagliari, the capital of the the main African provinces in Italy, revolted. The situation was favorable for the Southern Italian Confederation, which would see the full support of the sicilian patriots in Palermo, if they intervened.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA299991;There simply cannot be a Kingdom of Sicily without Sicily proper... We will intervene. Long live Italy!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTB299991;It is too dangerous.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME299993;The Fall of Palermo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC299993;The Fall of Palermo was a huge blow to the Sicilian army. Revolts in Sicily are being sedated and the African forces have reorganized. Southern Italy is in a very delicate situation, the total collapse of the country is imminent if the Africans press their advance. The King has proposed that he would abdicate the throne and return the provinces in Sicily to Africa, in exchange for the status quo. Should we let this happen?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
